path,color,type
./data/red_hoodie/000437.jpg,red,hoodie
./data/white_shoes/595.jpg,white,shoes
./data/green_suit/000265.jpg,green,suit
./data/blue_pants/591.jpg,blue,pants
./data/blue_shirt/336.jpg,blue,shirt
./data/pink_pants/000219.jpg,pink,pants
./data/brown_shoes/162.jpg,brown,shoes
./data/red_shirt/72.jpg,red,shirt
./data/pink_pants/000027.jpg,pink,pants
./data/blue_shirt/413.jpg,blue,shirt
./data/red_shirt/133.jpg,red,shirt
./data/red_dress/144.jpg,red,dress
./data/yellow_dress/000290.jpg,yellow,dress
./data/silver_shoes/000132.jpg,silver,shoes
./data/red_shirt/2.jpg,red,shirt
./data/black_pants/551.jpg,black,pants
./data/black_shorts/132.jpg,black,shorts
./data/black_suit/000185.jpg,black,suit
./data/white_shorts/16.jpg,white,shorts
./data/white_pants/144.jpg,white,pants
./data/black_shoes/616.jpg,black,shoes
./data/white_pants/114.jpg,white,pants
./data/pink_hoodie/000101.jpg,pink,hoodie
./data/red_hoodie/000180.jpg,red,hoodie
./data/yellow_dress/000278.jpg,yellow,dress
./data/white_suit/000302.jpg,white,suit
./data/black_dress/257.jpg,black,dress
./data/black_shoes/744.jpg,black,shoes
./data/black_shoes/495.jpg,black,shoes
./data/blue_shirt/719.jpg,blue,shirt
./data/red_pants/193.jpg,red,pants
./data/brown_pants/146.jpg,brown,pants
./data/black_dress/330.jpg,black,dress
./data/black_shoes/624.jpg,black,shoes
./data/pink_hoodie/000058.jpg,pink,hoodie
./data/blue_pants/432.jpg,blue,pants
./data/silver_skirt/000199.jpg,silver,skirt
./data/blue_dress/352.jpg,blue,dress
./data/green_shorts/54.jpg,green,shorts
./data/black_suit/000214.jpg,black,suit
./data/green_shoes/164.jpg,green,shoes
./data/yellow_skirt/000009.jpg,yellow,skirt
./data/black_pants/80.jpg,black,pants
./data/black_dress/311.jpg,black,dress
./data/pink_hoodie/000037.jpg,pink,hoodie
./data/yellow_dress/000561.jpg,yellow,dress
./data/black_pants/145.jpg,black,pants
./data/black_pants/456.jpg,black,pants
./data/red_shoes/541.jpg,red,shoes
./data/black_shoes/601.jpg,black,shoes
./data/red_dress/494.jpg,red,dress
./data/brown_pants/18.jpg,brown,pants
./data/red_dress/621.jpg,red,dress
./data/red_shirt/281.jpg,red,shirt
./data/silver_skirt/000136.jpg,silver,skirt
./data/white_dress/444.jpg,white,dress
./data/green_pants/218.jpg,green,pants
./data/pink_skirt/000511.jpg,pink,skirt
./data/blue_shirt/380.jpg,blue,shirt
./data/white_suit/000204.jpg,white,suit
./data/black_shirt/203.jpg,black,shirt
./data/black_suit/000116.jpg,black,suit
./data/blue_shirt/437.jpg,blue,shirt
./data/white_shoes/215.jpg,white,shoes
./data/white_suit/000332.jpg,white,suit
./data/blue_pants/181.jpg,blue,pants
./data/silver_skirt/000245.jpg,silver,skirt
./data/black_shoes/699.jpg,black,shoes
./data/silver_skirt/000312.jpg,silver,skirt
./data/yellow_dress/000226.jpg,yellow,dress
./data/pink_skirt/000072.jpg,pink,skirt
./data/silver_shoes/000030.jpg,silver,shoes
./data/blue_shoes/134.jpg,blue,shoes
./data/blue_shoes/523.jpg,blue,shoes
./data/blue_shoes/2.jpg,blue,shoes
./data/silver_skirt/000152.jpg,silver,skirt
./data/yellow_dress/000275.jpg,yellow,dress
./data/blue_shirt/257.jpg,blue,shirt
./data/blue_shirt/524.jpg,blue,shirt
./data/red_shoes/554.jpg,red,shoes
./data/brown_shoes/439.jpg,brown,shoes
./data/green_shirt/139.jpg,green,shirt
./data/brown_pants/8.jpg,brown,pants
./data/black_suit/000054.jpg,black,suit
./data/blue_shirt/168.jpg,blue,shirt
./data/silver_skirt/000237.jpg,silver,skirt
./data/yellow_dress/000223.jpg,yellow,dress
./data/black_dress/168.jpg,black,dress
./data/silver_shoes/000141.jpg,silver,shoes
./data/black_pants/166.jpg,black,pants
./data/black_shirt/691.jpg,black,shirt
./data/white_suit/000054.jpg,white,suit
./data/green_shorts/67.jpg,green,shorts
./data/red_dress/120.jpg,red,dress
./data/white_dress/349.jpg,white,dress
./data/green_shirt/1.jpg,green,shirt
./data/red_hoodie/000304.jpg,red,hoodie
./data/red_hoodie/000374.jpg,red,hoodie
./data/blue_shoes/24.jpg,blue,shoes
./data/black_shoes/184.jpg,black,shoes
./data/blue_shoes/457.jpg,blue,shoes
./data/black_pants/436.jpg,black,pants
./data/silver_skirt/000402.jpg,silver,skirt
./data/black_dress/374.jpg,black,dress
./data/black_suit/000386.jpg,black,suit
./data/brown_pants/184.jpg,brown,pants
./data/white_shoes/19.jpg,white,shoes
./data/yellow_skirt/000181.jpg,yellow,skirt
./data/red_shoes/306.jpg,red,shoes
./data/pink_skirt/000489.jpg,pink,skirt
./data/white_shoes/401.jpg,white,shoes
./data/yellow_skirt/000014.jpg,yellow,skirt
./data/red_hoodie/000078.jpg,red,hoodie
./data/red_shoes/193.jpg,red,shoes
./data/silver_skirt/000055.jpg,silver,skirt
./data/black_shoes/646.jpg,black,shoes
./data/brown_shoes/158.jpg,brown,shoes
./data/black_shirt/148.jpg,black,shirt
./data/white_shoes/591.jpg,white,shoes
./data/red_shoes/265.jpg,red,shoes
./data/white_dress/534.jpg,white,dress
./data/red_shoes/481.jpg,red,shoes
./data/black_shirt/579.jpg,black,shirt
./data/yellow_skirt/000228.jpg,yellow,skirt
./data/red_shoes/203.jpg,red,shoes
./data/red_shirt/272.jpg,red,shirt
./data/silver_skirt/000306.jpg,silver,skirt
./data/yellow_dress/000094.jpg,yellow,dress
./data/green_pants/116.jpg,green,pants
./data/black_shirt/375.jpg,black,shirt
./data/black_pants/320.jpg,black,pants
./data/black_suit/000382.jpg,black,suit
./data/white_suit/000229.jpg,white,suit
./data/red_hoodie/000143.jpg,red,hoodie
./data/black_pants/869.jpg,black,pants
./data/red_dress/304.jpg,red,dress
./data/white_pants/33.jpg,white,pants
./data/black_suit/000340.jpg,black,suit
./data/black_shirt/555.jpg,black,shirt
./data/brown_shoes/261.jpg,brown,shoes
./data/black_suit/000153.jpg,black,suit
./data/blue_shorts/134.jpg,blue,shorts
./data/blue_dress/10.jpg,blue,dress
./data/white_shoes/507.jpg,white,shoes
./data/red_shoes/10.jpg,red,shoes
./data/black_shoes/656.jpg,black,shoes
./data/green_suit/000151.jpg,green,suit
./data/white_dress/56.jpg,white,dress
./data/black_suit/000021.jpg,black,suit
./data/white_suit/000037.jpg,white,suit
./data/white_shoes/445.jpg,white,shoes
./data/red_dress/718.jpg,red,dress
./data/white_pants/161.jpg,white,pants
./data/red_dress/396.jpg,red,dress
./data/blue_shirt/368.jpg,blue,shirt
./data/blue_pants/754.jpg,blue,pants
./data/silver_shoes/000328.jpg,silver,shoes
./data/black_shirt/226.jpg,black,shirt
./data/black_dress/6.jpg,black,dress
./data/blue_pants/175.jpg,blue,pants
./data/black_shoes/305.jpg,black,shoes
./data/black_pants/607.jpg,black,pants
./data/black_shoes/229.jpg,black,shoes
./data/blue_shoes/89.jpg,blue,shoes
./data/black_shirt/576.jpg,black,shirt
./data/black_shirt/178.jpg,black,shirt
./data/red_dress/348.jpg,red,dress
./data/black_pants/470.jpg,black,pants
./data/blue_shoes/351.jpg,blue,shoes
./data/silver_shoes/000398.jpg,silver,shoes
./data/blue_dress/174.jpg,blue,dress
./data/brown_pants/275.jpg,brown,pants
./data/pink_hoodie/000480.jpg,pink,hoodie
./data/yellow_dress/000473.jpg,yellow,dress
./data/black_suit/000020.jpg,black,suit
./data/brown_pants/5.jpg,brown,pants
./data/silver_skirt/000197.jpg,silver,skirt
./data/white_shoes/29.jpg,white,shoes
./data/red_hoodie/000252.jpg,red,hoodie
./data/red_dress/332.jpg,red,dress
./data/white_shoes/337.jpg,white,shoes
./data/pink_pants/000287.jpg,pink,pants
./data/red_hoodie/000267.jpg,red,hoodie
./data/white_shoes/283.jpg,white,shoes
./data/red_pants/262.jpg,red,pants
./data/white_suit/000301.jpg,white,suit
./data/blue_pants/242.jpg,blue,pants
./data/white_dress/588.jpg,white,dress
./data/blue_shirt/694.jpg,blue,shirt
./data/brown_shoes/23.jpg,brown,shoes
./data/yellow_skirt/000457.jpg,yellow,skirt
./data/pink_skirt/000547.jpg,pink,skirt
./data/red_dress/184.jpg,red,dress
./data/blue_pants/409.jpg,blue,pants
./data/silver_shoes/000352.jpg,silver,shoes
./data/blue_shirt/88.jpg,blue,shirt
./data/black_shoes/615.jpg,black,shoes
./data/blue_dress/47.jpg,blue,dress
./data/blue_dress/19.jpg,blue,dress
./data/silver_skirt/000059.jpg,silver,skirt
./data/green_shirt/62.jpg,green,shirt
./data/brown_shoes/55.jpg,brown,shoes
./data/silver_skirt/000089.jpg,silver,skirt
./data/white_shoes/311.jpg,white,shoes
./data/green_pants/224.jpg,green,pants
./data/red_dress/503.jpg,red,dress
./data/yellow_shorts/000080.jpg,yellow,shorts
./data/black_shoes/370.jpg,black,shoes
./data/red_hoodie/000229.jpg,red,hoodie
./data/blue_shoes/194.jpg,blue,shoes
./data/blue_shirt/405.jpg,blue,shirt
./data/blue_shirt/462.jpg,blue,shirt
./data/red_shoes/575.jpg,red,shoes
./data/brown_pants/293.jpg,brown,pants
./data/brown_hoodie/000327.jpg,brown,hoodie
./data/white_shorts/34.jpg,white,shorts
./data/silver_shoes/000055.jpg,silver,shoes
./data/blue_shoes/376.jpg,blue,shoes
./data/red_shoes/163.jpg,red,shoes
./data/black_dress/113.jpg,black,dress
./data/blue_shirt/587.jpg,blue,shirt
./data/black_pants/402.jpg,black,pants
./data/silver_shoes/000189.jpg,silver,shoes
./data/pink_skirt/000386.jpg,pink,skirt
./data/white_dress/662.jpg,white,dress
./data/black_shorts/317.jpg,black,shorts
./data/black_shoes/139.jpg,black,shoes
./data/black_dress/87.jpg,black,dress
./data/blue_dress/444.jpg,blue,dress
./data/white_dress/324.jpg,white,dress
./data/black_pants/432.jpg,black,pants
./data/silver_skirt/000139.jpg,silver,skirt
./data/pink_hoodie/000017.jpg,pink,hoodie
./data/black_suit/000429.jpg,black,suit
./data/blue_dress/92.jpg,blue,dress
./data/green_shoes/215.jpg,green,shoes
./data/black_shoes/560.jpg,black,shoes
./data/green_shoes/272.jpg,green,shoes
./data/black_dress/85.jpg,black,dress
./data/black_suit/000162.jpg,black,suit
./data/black_pants/32.jpg,black,pants
./data/black_shoes/301.jpg,black,shoes
./data/blue_dress/4.jpg,blue,dress
./data/pink_hoodie/000178.jpg,pink,hoodie
./data/white_shoes/214.jpg,white,shoes
./data/red_pants/92.jpg,red,pants
./data/black_dress/421.jpg,black,dress
./data/red_hoodie/000266.jpg,red,hoodie
./data/blue_pants/277.jpg,blue,pants
./data/blue_shorts/185.jpg,blue,shorts
./data/yellow_dress/000083.jpg,yellow,dress
./data/green_pants/29.jpg,green,pants
./data/brown_shoes/412.jpg,brown,shoes
./data/blue_shirt/528.jpg,blue,shirt
./data/red_shoes/311.jpg,red,shoes
./data/black_pants/138.jpg,black,pants
./data/yellow_skirt/000015.jpg,yellow,skirt
./data/red_hoodie/000125.jpg,red,hoodie
./data/red_pants/66.jpg,red,pants
./data/black_shirt/286.jpg,black,shirt
./data/red_dress/678.jpg,red,dress
./data/red_pants/118.jpg,red,pants
./data/red_dress/629.jpg,red,dress
./data/green_shoes/129.jpg,green,shoes
./data/green_suit/000105.jpg,green,suit
./data/red_dress/459.jpg,red,dress
./data/white_dress/779.jpg,white,dress
./data/brown_pants/247.jpg,brown,pants
./data/red_dress/661.jpg,red,dress
./data/red_shoes/171.jpg,red,shoes
./data/red_dress/688.jpg,red,dress
./data/blue_shirt/300.jpg,blue,shirt
./data/black_dress/394.jpg,black,dress
./data/white_dress/154.jpg,white,dress
./data/brown_hoodie/000290.jpg,brown,hoodie
./data/white_dress/767.jpg,white,dress
./data/yellow_shorts/000212.jpg,yellow,shorts
./data/black_shoes/736.jpg,black,shoes
./data/blue_shirt/492.jpg,blue,shirt
./data/black_pants/253.jpg,black,pants
./data/blue_pants/386.jpg,blue,pants
./data/green_pants/22.jpg,green,pants
./data/white_shoes/555.jpg,white,shoes
./data/pink_pants/000316.jpg,pink,pants
./data/silver_shoes/000217.jpg,silver,shoes
./data/blue_shoes/518.jpg,blue,shoes
./data/red_shoes/234.jpg,red,shoes
./data/pink_skirt/000142.jpg,pink,skirt
./data/green_shoes/65.jpg,green,shoes
./data/blue_pants/550.jpg,blue,pants
./data/green_pants/123.jpg,green,pants
./data/red_dress/649.jpg,red,dress
./data/black_dress/72.jpg,black,dress
./data/blue_pants/232.jpg,blue,pants
./data/white_suit/000250.jpg,white,suit
./data/white_pants/12.jpg,white,pants
./data/pink_skirt/000249.jpg,pink,skirt
./data/green_pants/77.jpg,green,pants
./data/blue_shoes/372.jpg,blue,shoes
./data/red_dress/143.jpg,red,dress
./data/brown_shoes/219.jpg,brown,shoes
./data/white_suit/000281.jpg,white,suit
./data/white_suit/000152.jpg,white,suit
./data/green_shirt/227.jpg,green,shirt
./data/white_suit/000287.jpg,white,suit
./data/red_shoes/522.jpg,red,shoes
./data/red_hoodie/000471.jpg,red,hoodie
./data/green_pants/169.jpg,green,pants
./data/red_dress/149.jpg,red,dress
./data/brown_pants/169.jpg,brown,pants
./data/black_shorts/70.jpg,black,shorts
./data/white_dress/327.jpg,white,dress
./data/black_shoes/586.jpg,black,shoes
./data/red_shoes/380.jpg,red,shoes
./data/yellow_shorts/000026.jpg,yellow,shorts
./data/black_shoes/454.jpg,black,shoes
./data/white_shoes/456.jpg,white,shoes
./data/blue_pants/790.jpg,blue,pants
./data/pink_hoodie/000170.jpg,pink,hoodie
./data/black_shoes/113.jpg,black,shoes
./data/pink_pants/000322.jpg,pink,pants
./data/black_pants/533.jpg,black,pants
./data/blue_dress/177.jpg,blue,dress
./data/black_shoes/118.jpg,black,shoes
./data/white_dress/147.jpg,white,dress
./data/red_dress/565.jpg,red,dress
./data/green_pants/64.jpg,green,pants
./data/red_dress/68.jpg,red,dress
./data/blue_shoes/493.jpg,blue,shoes
./data/silver_skirt/000147.jpg,silver,skirt
./data/black_dress/368.jpg,black,dress
./data/yellow_dress/000036.jpg,yellow,dress
./data/white_shoes/331.jpg,white,shoes
./data/red_dress/670.jpg,red,dress
./data/black_pants/445.jpg,black,pants
./data/blue_shoes/283.jpg,blue,shoes
./data/white_suit/000266.jpg,white,suit
./data/pink_hoodie/000214.jpg,pink,hoodie
./data/white_pants/6.jpg,white,pants
./data/brown_hoodie/000027.jpg,brown,hoodie
./data/yellow_dress/000322.jpg,yellow,dress
./data/pink_hoodie/000029.jpg,pink,hoodie
./data/brown_shoes/79.jpg,brown,shoes
./data/white_dress/667.jpg,white,dress
./data/blue_shorts/13.jpg,blue,shorts
./data/blue_pants/777.jpg,blue,pants
./data/brown_pants/61.jpg,brown,pants
./data/silver_skirt/000315.jpg,silver,skirt
./data/red_dress/271.jpg,red,dress
./data/pink_skirt/000362.jpg,pink,skirt
./data/white_dress/379.jpg,white,dress
./data/blue_pants/795.jpg,blue,pants
./data/black_shorts/323.jpg,black,shorts
./data/black_shirt/13.jpg,black,shirt
./data/brown_shoes/101.jpg,brown,shoes
./data/white_shoes/222.jpg,white,shoes
./data/white_dress/80.jpg,white,dress
./data/black_shirt/487.jpg,black,shirt
./data/black_suit/000008.jpg,black,suit
./data/blue_pants/455.jpg,blue,pants
./data/yellow_skirt/000241.jpg,yellow,skirt
./data/blue_pants/632.jpg,blue,pants
./data/black_shoes/206.jpg,black,shoes
./data/black_shoes/545.jpg,black,shoes
./data/blue_pants/167.jpg,blue,pants
./data/pink_skirt/000112.jpg,pink,skirt
./data/silver_shoes/000234.jpg,silver,shoes
./data/red_shirt/132.jpg,red,shirt
./data/pink_hoodie/000299.jpg,pink,hoodie
./data/black_pants/272.jpg,black,pants
./data/blue_dress/86.jpg,blue,dress
./data/black_shirt/591.jpg,black,shirt
./data/black_shoes/140.jpg,black,shoes
./data/green_suit/000116.jpg,green,suit
./data/white_shoes/343.jpg,white,shoes
./data/white_dress/548.jpg,white,dress
./data/black_shoes/519.jpg,black,shoes
./data/white_dress/611.jpg,white,dress
./data/white_shoes/120.jpg,white,shoes
./data/pink_hoodie/000319.jpg,pink,hoodie
./data/red_hoodie/000055.jpg,red,hoodie
./data/black_pants/95.jpg,black,pants
./data/yellow_shorts/000548.jpg,yellow,shorts
./data/white_shoes/332.jpg,white,shoes
./data/black_shoes/374.jpg,black,shoes
./data/blue_shirt/676.jpg,blue,shirt
./data/white_dress/298.jpg,white,dress
./data/white_dress/475.jpg,white,dress
./data/brown_pants/250.jpg,brown,pants
./data/blue_pants/71.jpg,blue,pants
./data/yellow_skirt/000255.jpg,yellow,skirt
./data/black_shoes/442.jpg,black,shoes
./data/blue_shirt/659.jpg,blue,shirt
./data/red_shoes/98.jpg,red,shoes
./data/white_dress/777.jpg,white,dress
./data/black_pants/140.jpg,black,pants
./data/silver_skirt/000431.jpg,silver,skirt
./data/black_shoes/636.jpg,black,shoes
./data/black_dress/9.jpg,black,dress
./data/white_dress/544.jpg,white,dress
./data/blue_pants/124.jpg,blue,pants
./data/brown_pants/244.jpg,brown,pants
./data/brown_shoes/378.jpg,brown,shoes
./data/silver_shoes/000112.jpg,silver,shoes
./data/brown_shoes/387.jpg,brown,shoes
./data/yellow_dress/000101.jpg,yellow,dress
./data/pink_hoodie/000038.jpg,pink,hoodie
./data/silver_skirt/000100.jpg,silver,skirt
./data/red_shoes/92.jpg,red,shoes
./data/black_shirt/197.jpg,black,shirt
./data/green_suit/000289.jpg,green,suit
./data/black_dress/32.jpg,black,dress
./data/black_suit/000032.jpg,black,suit
./data/blue_shoes/321.jpg,blue,shoes
./data/black_shirt/489.jpg,black,shirt
./data/yellow_dress/000410.jpg,yellow,dress
./data/white_dress/806.jpg,white,dress
./data/red_dress/653.jpg,red,dress
./data/blue_pants/370.jpg,blue,pants
./data/black_pants/249.jpg,black,pants
./data/yellow_shorts/000070.jpg,yellow,shorts
./data/pink_hoodie/000408.jpg,pink,hoodie
./data/white_dress/704.jpg,white,dress
./data/pink_skirt/000558.jpg,pink,skirt
./data/black_shoes/242.jpg,black,shoes
./data/white_dress/650.jpg,white,dress
./data/blue_pants/188.jpg,blue,pants
./data/black_suit/000435.jpg,black,suit
./data/white_shoes/375.jpg,white,shoes
./data/brown_pants/172.jpg,brown,pants
./data/brown_shoes/278.jpg,brown,shoes
./data/red_shirt/256.jpg,red,shirt
./data/white_shoes/36.jpg,white,shoes
./data/pink_hoodie/000468.jpg,pink,hoodie
./data/black_pants/486.jpg,black,pants
./data/red_shoes/444.jpg,red,shoes
./data/blue_pants/357.jpg,blue,pants
./data/white_dress/373.jpg,white,dress
./data/black_shorts/86.jpg,black,shorts
./data/black_shoes/450.jpg,black,shoes
./data/white_shoes/166.jpg,white,shoes
./data/brown_hoodie/000056.jpg,brown,hoodie
./data/blue_pants/29.jpg,blue,pants
./data/black_dress/236.jpg,black,dress
./data/black_shoes/51.jpg,black,shoes
./data/white_suit/000141.jpg,white,suit
./data/silver_skirt/000014.jpg,silver,skirt
./data/yellow_skirt/000265.jpg,yellow,skirt
./data/white_dress/164.jpg,white,dress
./data/blue_pants/343.jpg,blue,pants
./data/white_suit/000182.jpg,white,suit
./data/red_shoes/123.jpg,red,shoes
./data/yellow_dress/000506.jpg,yellow,dress
./data/white_shoes/22.jpg,white,shoes
./data/black_dress/322.jpg,black,dress
./data/black_shoes/135.jpg,black,shoes
./data/blue_pants/467.jpg,blue,pants
./data/blue_shoes/124.jpg,blue,shoes
./data/black_shirt/214.jpg,black,shirt
./data/blue_dress/382.jpg,blue,dress
./data/black_shorts/18.jpg,black,shorts
./data/black_pants/204.jpg,black,pants
./data/silver_shoes/000045.jpg,silver,shoes
./data/green_pants/146.jpg,green,pants
./data/pink_hoodie/000398.jpg,pink,hoodie
./data/pink_pants/000114.jpg,pink,pants
./data/brown_shoes/344.jpg,brown,shoes
./data/blue_dress/346.jpg,blue,dress
./data/blue_pants/431.jpg,blue,pants
./data/white_shoes/89.jpg,white,shoes
./data/silver_shoes/000031.jpg,silver,shoes
./data/red_dress/223.jpg,red,dress
./data/pink_hoodie/000014.jpg,pink,hoodie
./data/white_shoes/438.jpg,white,shoes
./data/pink_hoodie/000444.jpg,pink,hoodie
./data/white_pants/238.jpg,white,pants
./data/black_shirt/254.jpg,black,shirt
./data/brown_shoes/296.jpg,brown,shoes
./data/blue_shirt/60.jpg,blue,shirt
./data/black_shoes/693.jpg,black,shoes
./data/black_shoes/146.jpg,black,shoes
./data/blue_shoes/515.jpg,blue,shoes
./data/yellow_dress/000360.jpg,yellow,dress
./data/red_shirt/254.jpg,red,shirt
./data/silver_shoes/000012.jpg,silver,shoes
./data/pink_hoodie/000472.jpg,pink,hoodie
./data/white_shoes/203.jpg,white,shoes
./data/pink_skirt/000037.jpg,pink,skirt
./data/pink_hoodie/000233.jpg,pink,hoodie
./data/blue_shirt/525.jpg,blue,shirt
./data/black_pants/73.jpg,black,pants
./data/blue_shoes/418.jpg,blue,shoes
./data/brown_pants/212.jpg,brown,pants
./data/pink_skirt/000389.jpg,pink,skirt
./data/green_shoes/259.jpg,green,shoes
./data/red_shoes/388.jpg,red,shoes
./data/blue_shirt/61.jpg,blue,shirt
./data/pink_hoodie/000341.jpg,pink,hoodie
./data/red_shoes/156.jpg,red,shoes
./data/silver_shoes/000078.jpg,silver,shoes
./data/red_shoes/133.jpg,red,shoes
./data/blue_shirt/476.jpg,blue,shirt
./data/black_pants/547.jpg,black,pants
./data/black_pants/162.jpg,black,pants
./data/brown_shoes/95.jpg,brown,shoes
./data/blue_pants/780.jpg,blue,pants
./data/green_pants/107.jpg,green,pants
./data/silver_skirt/000240.jpg,silver,skirt
./data/green_suit/000103.jpg,green,suit
./data/blue_shirt/666.jpg,blue,shirt
./data/white_dress/644.jpg,white,dress
./data/black_suit/000151.jpg,black,suit
./data/pink_skirt/000188.jpg,pink,skirt
./data/yellow_shorts/000016.jpg,yellow,shorts
./data/black_shoes/201.jpg,black,shoes
./data/red_shirt/105.jpg,red,shirt
./data/blue_pants/488.jpg,blue,pants
./data/green_suit/000016.jpg,green,suit
./data/yellow_dress/000574.jpg,yellow,dress
./data/pink_skirt/000217.jpg,pink,skirt
./data/green_shoes/220.jpg,green,shoes
./data/red_shoes/323.jpg,red,shoes
./data/black_suit/000037.jpg,black,suit
./data/red_dress/147.jpg,red,dress
./data/brown_pants/41.jpg,brown,pants
./data/yellow_skirt/000047.jpg,yellow,skirt
./data/blue_shorts/153.jpg,blue,shorts
./data/yellow_dress/000482.jpg,yellow,dress
./data/red_shoes/95.jpg,red,shoes
./data/red_pants/63.jpg,red,pants
./data/black_shoes/317.jpg,black,shoes
./data/white_shorts/102.jpg,white,shorts
./data/green_suit/000114.jpg,green,suit
./data/black_shorts/83.jpg,black,shorts
./data/brown_shoes/365.jpg,brown,shoes
./data/silver_skirt/000087.jpg,silver,skirt
./data/red_shoes/69.jpg,red,shoes
./data/green_shirt/29.jpg,green,shirt
./data/white_suit/000110.jpg,white,suit
./data/green_shoes/433.jpg,green,shoes
./data/red_pants/90.jpg,red,pants
./data/pink_skirt/000033.jpg,pink,skirt
./data/red_hoodie/000032.jpg,red,hoodie
./data/pink_pants/000249.jpg,pink,pants
./data/white_dress/148.jpg,white,dress
./data/red_shoes/512.jpg,red,shoes
./data/red_shoes/182.jpg,red,shoes
./data/red_dress/74.jpg,red,dress
./data/blue_pants/228.jpg,blue,pants
./data/silver_shoes/000308.jpg,silver,shoes
./data/black_shorts/277.jpg,black,shorts
./data/blue_shorts/202.jpg,blue,shorts
./data/white_shorts/7.jpg,white,shorts
./data/black_pants/628.jpg,black,pants
./data/silver_shoes/000366.jpg,silver,shoes
./data/blue_shoes/215.jpg,blue,shoes
./data/black_suit/000082.jpg,black,suit
./data/black_pants/496.jpg,black,pants
./data/black_pants/126.jpg,black,pants
./data/green_shirt/133.jpg,green,shirt
./data/silver_skirt/000050.jpg,silver,skirt
./data/green_pants/125.jpg,green,pants
./data/yellow_skirt/000373.jpg,yellow,skirt
./data/black_pants/834.jpg,black,pants
./data/blue_pants/719.jpg,blue,pants
./data/blue_shirt/683.jpg,blue,shirt
./data/white_suit/000155.jpg,white,suit
./data/red_dress/93.jpg,red,dress
./data/green_shirt/46.jpg,green,shirt
./data/black_dress/218.jpg,black,dress
./data/blue_dress/158.jpg,blue,dress
./data/black_shorts/114.jpg,black,shorts
./data/yellow_skirt/000419.jpg,yellow,skirt
./data/white_suit/000068.jpg,white,suit
./data/green_shirt/212.jpg,green,shirt
./data/white_suit/000033.jpg,white,suit
./data/black_dress/263.jpg,black,dress
./data/black_shirt/156.jpg,black,shirt
./data/pink_hoodie/000460.jpg,pink,hoodie
./data/black_shorts/198.jpg,black,shorts
./data/white_shoes/415.jpg,white,shoes
./data/red_shoes/21.jpg,red,shoes
./data/blue_pants/155.jpg,blue,pants
./data/blue_pants/64.jpg,blue,pants
./data/green_suit/000239.jpg,green,suit
./data/black_suit/000175.jpg,black,suit
./data/red_dress/652.jpg,red,dress
./data/brown_pants/150.jpg,brown,pants
./data/pink_hoodie/000125.jpg,pink,hoodie
./data/red_shoes/354.jpg,red,shoes
./data/white_shoes/508.jpg,white,shoes
./data/black_dress/175.jpg,black,dress
./data/pink_pants/000433.jpg,pink,pants
./data/yellow_dress/000568.jpg,yellow,dress
./data/white_shoes/358.jpg,white,shoes
./data/black_shirt/136.jpg,black,shirt
./data/black_suit/000238.jpg,black,suit
./data/red_dress/700.jpg,red,dress
./data/red_pants/238.jpg,red,pants
./data/pink_skirt/000176.jpg,pink,skirt
./data/blue_shirt/330.jpg,blue,shirt
./data/blue_shorts/294.jpg,blue,shorts
./data/blue_shirt/487.jpg,blue,shirt
./data/silver_shoes/000264.jpg,silver,shoes
./data/black_pants/361.jpg,black,pants
./data/silver_shoes/000377.jpg,silver,shoes
./data/blue_dress/131.jpg,blue,dress
./data/green_suit/000132.jpg,green,suit
./data/green_shoes/192.jpg,green,shoes
./data/blue_pants/446.jpg,blue,pants
./data/white_shoes/372.jpg,white,shoes
./data/black_shoes/723.jpg,black,shoes
./data/white_dress/91.jpg,white,dress
./data/pink_hoodie/000360.jpg,pink,hoodie
./data/green_shoes/324.jpg,green,shoes
./data/black_dress/293.jpg,black,dress
./data/black_shorts/64.jpg,black,shorts
./data/green_shoes/391.jpg,green,shoes
./data/pink_pants/000143.jpg,pink,pants
./data/silver_shoes/000342.jpg,silver,shoes
./data/white_dress/807.jpg,white,dress
./data/black_shirt/521.jpg,black,shirt
./data/red_hoodie/000130.jpg,red,hoodie
./data/yellow_shorts/000162.jpg,yellow,shorts
./data/white_suit/000234.jpg,white,suit
./data/black_shoes/640.jpg,black,shoes
./data/green_shoes/35.jpg,green,shoes
./data/silver_skirt/000024.jpg,silver,skirt
./data/brown_shoes/362.jpg,brown,shoes
./data/black_shoes/765.jpg,black,shoes
./data/blue_shoes/433.jpg,blue,shoes
./data/white_dress/281.jpg,white,dress
./data/black_pants/248.jpg,black,pants
./data/blue_pants/67.jpg,blue,pants
./data/silver_skirt/000229.jpg,silver,skirt
./data/brown_shoes/233.jpg,brown,shoes
./data/blue_shoes/354.jpg,blue,shoes
./data/black_shoes/707.jpg,black,shoes
./data/red_shoes/492.jpg,red,shoes
./data/black_pants/583.jpg,black,pants
./data/brown_shoes/114.jpg,brown,shoes
./data/black_pants/164.jpg,black,pants
./data/silver_shoes/000014.jpg,silver,shoes
./data/black_pants/675.jpg,black,pants
./data/black_dress/429.jpg,black,dress
./data/black_shirt/704.jpg,black,shirt
./data/pink_skirt/000302.jpg,pink,skirt
./data/pink_hoodie/000400.jpg,pink,hoodie
./data/yellow_skirt/000073.jpg,yellow,skirt
./data/blue_pants/41.jpg,blue,pants
